waktu,tag,lat,long,tag_tujuan,tujuan_terdekat,durasi_tempuh,durasi_tempuh_unit,jarak_tempuh,jarak_tempuh_unit,rute
2023-02-06_13-35,mengemudi,-6.173417004650958,106.77035675617309,hospital,"RS Grha Kedoya, Jl. Panjang No.26, RT.15/RW.7, North Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520",9.0,min,1.8,km,Jl. Ratu Flamboyan Timur 2
2023-02-06_13-35,mengemudi,-6.173417004650958,106.77035675617309,hospital,"RS Grha Kedoya, Jl. Panjang No.26, RT.15/RW.7, North Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520",9.0,min,1.8,km,Jl. Ratu Kemuning
2023-02-06_13-35,mengemudi,-6.173417004650958,106.77035675617309,hospital,"RS Grha Kedoya, Jl. Panjang No.26, RT.15/RW.7, North Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520",9.0,min,1.8,km,Jl. Ratu Kamboja
2023-02-06_13-35,mengemudi,-6.173417004650958,106.77035675617309,hospital,"RS Grha Kedoya, Jl. Panjang No.26, RT.15/RW.7, North Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520",9.0,min,1.8,km,Jl. Kedoya Raya
2023-02-06_13-35,mengemudi,-6.173417004650958,106.77035675617309,hospital,"RS Grha Kedoya, Jl. Panjang No.26, RT.15/RW.7, North Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520",9.0,min,1.8,km,Jl. Panjang
2023-02-06_13-36,mengemudi,-6.144760807696681,106.85274154244291,hospital,"Hermina Hospital Kemayoran, B-10, Jl. Selangit, RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620",9.0,min,3.8,km,Jl. Trembesi
2023-02-06_13-36,mengemudi,-6.144760807696681,106.85274154244291,hospital,"Hermina Hospital Kemayoran, B-10, Jl. Selangit, RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620",9.0,min,3.8,km,Jl. Angsana
2023-02-06_13-36,mengemudi,-6.144760807696681,106.85274154244291,hospital,"Hermina Hospital Kemayoran, B-10, Jl. Selangit, RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620",9.0,min,3.8,km,Jl. HBR Motik
2023-02-06_13-36,mengemudi,-6.144760807696681,106.85274154244291,hospital,"Hermina Hospital Kemayoran, B-10, Jl. Selangit, RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620",9.0,min,3.8,km,Jl. Selangit
2023-02-06_13-36,mengemudi,-6.248274140687961,106.89427763699857,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",17.0,min,7.8,km,Jl. Trikora
2023-02-06_13-36,mengemudi,-6.248274140687961,106.89427763699857,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",17.0,min,7.8,km,Jl. Alvaro
2023-02-06_13-36,mengemudi,-6.248274140687961,106.89427763699857,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",17.0,min,7.8,km,Jl. Halim
2023-02-06_13-36,mengemudi,-6.248274140687961,106.89427763699857,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",17.0,min,7.8,km,Jl. Maphilindo
2023-02-06_13-36,mengemudi,-6.248274140687961,106.89427763699857,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",17.0,min,7.8,km,Jl. Manuhua Raya
2023-02-06_13-36,mengemudi,-6.248274140687961,106.89427763699857,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",17.0,min,7.8,km,Jl. Tol Becakayu
2023-02-06_13-36,mengemudi,-6.248274140687961,106.89427763699857,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",17.0,min,7.8,km,Jl. Raya Kalimalang
2023-02-06_13-36,mengemudi,-6.248274140687961,106.89427763699857,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",17.0,min,7.8,km,Jl. DI. Panjaitan
2023-02-06_13-36,mengemudi,-6.248274140687961,106.89427763699857,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",17.0,min,7.8,km,Jl. Laksamana Malahayati
2023-02-06_13-36,mengemudi,-6.248274140687961,106.89427763699857,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",17.0,min,7.8,km,Jl. Infantri
2023-02-06_13-37,mengemudi,-6.296033445052213,106.79209355033596,hospital,Rumah Sakit Umum Pusat Fatmawati,5.0,min,1.2,km,Jl. Taman Cilandak Raya
2023-02-06_13-37,mengemudi,-6.296033445052213,106.79209355033596,hospital,Rumah Sakit Umum Pusat Fatmawati,5.0,min,1.2,km,Jl. Taman Cilandak III
2023-02-06_13-37,mengemudi,-6.296033445052213,106.79209355033596,hospital,Rumah Sakit Umum Pusat Fatmawati,5.0,min,1.2,km,Jl. H. Jaya II
2023-02-06_13-37,mengemudi,-6.296033445052213,106.79209355033596,hospital,Rumah Sakit Umum Pusat Fatmawati,5.0,min,1.2,km,Jl. Lkr. RSUP Fatmawati
2023-02-06_13-37,mengemudi,-6.101304328030704,106.93379594880838,hospital,"RSUD Cilincing, Jl. Madya Kebantenan No.4, RT.4/RW.2, Semper Tim., Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14130",8.0,min,2.1,km,Jl. Cilincing Lama IV
2023-02-06_13-37,mengemudi,-6.101304328030704,106.93379594880838,hospital,"RSUD Cilincing, Jl. Madya Kebantenan No.4, RT.4/RW.2, Semper Tim., Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14130",8.0,min,2.1,km,Jl. Cilincing Kelapa
2023-02-06_13-37,mengemudi,-6.101304328030704,106.93379594880838,hospital,"RSUD Cilincing, Jl. Madya Kebantenan No.4, RT.4/RW.2, Semper Tim., Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14130",8.0,min,2.1,km,Jl. Klp. Dua
2023-02-06_13-37,mengemudi,-6.101304328030704,106.93379594880838,hospital,"RSUD Cilincing, Jl. Madya Kebantenan No.4, RT.4/RW.2, Semper Tim., Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14130",8.0,min,2.1,km,Jl. Raya Cilincing
2023-02-06_13-37,mengemudi,-6.101304328030704,106.93379594880838,hospital,"RSUD Cilincing, Jl. Madya Kebantenan No.4, RT.4/RW.2, Semper Tim., Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14130",8.0,min,2.1,km,Jl. Dewa Kembar
2023-02-06_13-37,mengemudi,-6.101304328030704,106.93379594880838,hospital,"RSUD Cilincing, Jl. Madya Kebantenan No.4, RT.4/RW.2, Semper Tim., Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14130",8.0,min,2.1,km,Jl. Madya Kebantenan
2023-02-06_13-38,mengemudi,-6.298186718309708,106.86603694863166,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",11.0,min,2.5,km,Jl. H. Taiman Tim.
2023-02-06_13-38,mengemudi,-6.298186718309708,106.86603694863166,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",11.0,min,2.5,km,Jl. H. Taiman
2023-02-06_13-38,mengemudi,-6.298186718309708,106.86603694863166,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",11.0,min,2.5,km,Jl. Ujung Gedong
2023-02-06_13-38,mengemudi,-6.298186718309708,106.86603694863166,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",11.0,min,2.5,km,Jl. Raya Tengah
2023-02-06_13-38,mengemudi,-6.298186718309708,106.86603694863166,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",11.0,min,2.5,km,Jl. Raya Inpres
2023-02-06_13-39,mengemudi,-6.175319987141886,106.86888102609032,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",11.0,min,2.9,km,Jl. Cempaka Putih Tengah XVII
2023-02-06_13-39,mengemudi,-6.175319987141886,106.86888102609032,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",11.0,min,2.9,km,Jl. Cemp. Putih Tim.
2023-02-06_13-39,mengemudi,-6.175319987141886,106.86888102609032,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",11.0,min,2.9,km,Jl. Cempaka Putih Raya
2023-02-06_13-39,mengemudi,-6.175319987141886,106.86888102609032,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",11.0,min,2.9,km,Jl. Gempol-Malang
2023-02-06_13-39,mengemudi,-6.175319987141886,106.86888102609032,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",11.0,min,2.9,km,Jl. Jenderal Ahmad Yani
2023-02-06_13-39,mengemudi,-6.175319987141886,106.86888102609032,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",11.0,min,2.9,km,Jl. Pulo Mas
2023-02-06_13-39,mengemudi,-6.243730648988001,106.93744128442104,hospital,"Rumah Sakit Umum Dr. Euis, Jl. H. Naman No.3, RT.13/RW.3, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450",4.0,min,1.0,km,Jl. Palem Indah
2023-02-06_13-39,mengemudi,-6.243730648988001,106.93744128442104,hospital,"Rumah Sakit Umum Dr. Euis, Jl. H. Naman No.3, RT.13/RW.3, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450",4.0,min,1.0,km,Jl. Palem Indah Utama
2023-02-06_13-39,mengemudi,-6.243730648988001,106.93744128442104,hospital,"Rumah Sakit Umum Dr. Euis, Jl. H. Naman No.3, RT.13/RW.3, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450",4.0,min,1.0,km,Jl. Swakarsa IV
2023-02-06_13-39,mengemudi,-6.243730648988001,106.93744128442104,hospital,"Rumah Sakit Umum Dr. Euis, Jl. H. Naman No.3, RT.13/RW.3, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450",4.0,min,1.0,km,Jl. H. Naman
2023-02-06_13-40,mengemudi,-6.20223342650766,106.81177282340872,hospital,"ESMR Room Sahid Sahirman Memorial Hospital, Jalan Jenderal Sudirman No.Kav.86, RT.10/RW.11, Karet Tengsin, Tanah Abang, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220",7.0,min,1.7,km,Jl. Penjernihan 1
2023-02-06_13-40,mengemudi,-6.183390272095077,106.90144881057138,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",11.0,min,3.3,km,Jl. Kayu Putih Tengah
2023-02-06_13-40,mengemudi,-6.183390272095077,106.90144881057138,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",11.0,min,3.3,km,Jl. Kayu Putih Raya
2023-02-06_13-40,mengemudi,-6.183390272095077,106.90144881057138,hospital,"RS EMC Pulomas, Jl. Pulo Mas Bar. VI No.20, RT.1/RW.11, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210",11.0,min,3.3,km,Jl. Tanah Mas Raya
2023-02-06_13-41,mengemudi,-6.198555061527208,106.80648811170975,hospital,"ESMR Room Sahid Sahirman Memorial Hospital, Jalan Jenderal Sudirman No.Kav.86, RT.10/RW.11, Karet Tengsin, Tanah Abang, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220",12.0,min,2.7,km,Jl. Administrasi II
2023-02-06_13-41,mengemudi,-6.198555061527208,106.80648811170975,hospital,"ESMR Room Sahid Sahirman Memorial Hospital, Jalan Jenderal Sudirman No.Kav.86, RT.10/RW.11, Karet Tengsin, Tanah Abang, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220",12.0,min,2.7,km,Jl. Penjernihan 1
2023-02-06_13-41,mengemudi,-6.198555061527208,106.80648811170975,hospital,"ESMR Room Sahid Sahirman Memorial Hospital, Jalan Jenderal Sudirman No.Kav.86, RT.10/RW.11, Karet Tengsin, Tanah Abang, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220",12.0,min,2.7,km,Jl. Layang Non-Tol Kp. Melayu-Tanah Abang
2023-02-06_13-42,mengemudi,-6.129608110832907,106.82105800354046,hospital,"Pluit Hospital, Jl. Pluit Selatan Raya No.2, RT.7/RW.7, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",11.0,min,2.9,km,Jl. Ancol barat I
2023-02-06_13-42,mengemudi,-6.129608110832907,106.82105800354046,hospital,"Pluit Hospital, Jl. Pluit Selatan Raya No.2, RT.7/RW.7, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",11.0,min,2.9,km,Jl. Lodan Raya
2023-02-06_13-42,mengemudi,-6.129608110832907,106.82105800354046,hospital,"Pluit Hospital, Jl. Pluit Selatan Raya No.2, RT.7/RW.7, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",11.0,min,2.9,km,Jl. Ancol Barat IV
2023-02-06_13-42,mengemudi,-6.129608110832907,106.82105800354046,hospital,"Pluit Hospital, Jl. Pluit Selatan Raya No.2, RT.7/RW.7, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",11.0,min,2.9,km,Jl. Lodan Dalam IIB
2023-02-06_13-42,mengemudi,-6.129608110832907,106.82105800354046,hospital,"Pluit Hospital, Jl. Pluit Selatan Raya No.2, RT.7/RW.7, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",11.0,min,2.9,km,Jl. Lodan Dalam
2023-02-06_13-42,mengemudi,-6.129608110832907,106.82105800354046,hospital,"Pluit Hospital, Jl. Pluit Selatan Raya No.2, RT.7/RW.7, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",11.0,min,2.9,km,Jl. Pakin
2023-02-06_13-42,mengemudi,-6.129608110832907,106.82105800354046,hospital,"Pluit Hospital, Jl. Pluit Selatan Raya No.2, RT.7/RW.7, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",11.0,min,2.9,km,Jl. Gedong Panjang
2023-02-06_13-42,mengemudi,-6.129608110832907,106.82105800354046,hospital,"Pluit Hospital, Jl. Pluit Selatan Raya No.2, RT.7/RW.7, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",11.0,min,2.9,km,Jl. Pluit Selatan Raya
2023-02-06_13-42,mengemudi,-6.129608110832907,106.82105800354046,hospital,"Pluit Hospital, Jl. Pluit Selatan Raya No.2, RT.7/RW.7, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",11.0,min,2.9,km,Jl. Krapu
2023-02-06_13-42,mengemudi,-6.175668412768894,106.75186209990687,hospital,"RS Grha Kedoya, Jl. Panjang No.26, RT.15/RW.7, North Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520",13.0,min,3.9,km,Jl. Garden Raya
2023-02-06_13-42,mengemudi,-6.175668412768894,106.75186209990687,hospital,"RS Grha Kedoya, Jl. Panjang No.26, RT.15/RW.7, North Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520",13.0,min,3.9,km,Jl. Puri Kembangan
2023-02-06_13-42,mengemudi,-6.175668412768894,106.75186209990687,hospital,"RS Grha Kedoya, Jl. Panjang No.26, RT.15/RW.7, North Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520",13.0,min,3.9,km,Jl. Kedoya Garden
2023-02-06_13-42,mengemudi,-6.175668412768894,106.75186209990687,hospital,"RS Grha Kedoya, Jl. Panjang No.26, RT.15/RW.7, North Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520",13.0,min,3.9,km,Jl. Kedoya Raya
2023-02-06_13-42,mengemudi,-6.175668412768894,106.75186209990687,hospital,"RS Grha Kedoya, Jl. Panjang No.26, RT.15/RW.7, North Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520",13.0,min,3.9,km,Jl. Panjang
2023-02-06_13-43,mengemudi,-6.136190190352072,106.88585514384336,hospital,"Royal Progress Hospital, Jl. Danau Sunter Utara, RT.6/RW.12, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350",9.0,min,2.8,km,Jl. Gaya Motor Raya
2023-02-06_13-43,mengemudi,-6.136190190352072,106.88585514384336,hospital,"Royal Progress Hospital, Jl. Danau Sunter Utara, RT.6/RW.12, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350",9.0,min,2.8,km,Jl. Danau Sunter Utara
2023-02-06_13-43,mengemudi,-6.136190190352072,106.88585514384336,hospital,"Royal Progress Hospital, Jl. Danau Sunter Utara, RT.6/RW.12, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350",9.0,min,2.8,km,Jl. Gaya Motor Barat
2023-02-06_13-43,mengemudi,-6.136190190352072,106.88585514384336,hospital,"Royal Progress Hospital, Jl. Danau Sunter Utara, RT.6/RW.12, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350",9.0,min,2.8,km,Jl. Agung Karya
2023-02-06_13-43,mengemudi,-6.136190190352072,106.88585514384336,hospital,"Royal Progress Hospital, Jl. Danau Sunter Utara, RT.6/RW.12, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350",9.0,min,2.8,km,Jl. Nirwana Barat Raya
2023-02-06_13-45,mengemudi,-6.173426363779906,106.72924888212764,hospital,"Pondok Indah Hospital - Puri Indah, Jl. Puri Indah Raya Blok S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",11.0,min,2.5,km,Jl. Lkr. Luar Barat
2023-02-06_13-45,mengemudi,-6.173426363779906,106.72924888212764,hospital,"Pondok Indah Hospital - Puri Indah, Jl. Puri Indah Raya Blok S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",11.0,min,2.5,km,Jl. Syekh Junaid Al Betawi
2023-02-06_13-45,mengemudi,-6.173426363779906,106.72924888212764,hospital,"Pondok Indah Hospital - Puri Indah, Jl. Puri Indah Raya Blok S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",11.0,min,2.5,km,Jl. Kembangan Raya
2023-02-06_13-46,mengemudi,-6.3352955247983065,106.84031745548724,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",24.0,min,8.7,km,Jl. Radar Baru
2023-02-06_13-46,mengemudi,-6.3352955247983065,106.84031745548724,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",24.0,min,8.7,km,Jl. RA. Fadillah
2023-02-06_13-46,mengemudi,-6.3352955247983065,106.84031745548724,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",24.0,min,8.7,km,Jl. H. Hambali
2023-02-06_13-46,mengemudi,-6.3352955247983065,106.84031745548724,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",24.0,min,8.7,km,Jl. Nusantara
2023-02-06_13-46,mengemudi,-6.3352955247983065,106.84031745548724,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",24.0,min,8.7,km,Jl. Komjen.Pol.M.Jasin
2023-02-06_13-46,mengemudi,-6.3352955247983065,106.84031745548724,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",24.0,min,8.7,km,Jl. Lenteng Agung Barat
2023-02-06_13-46,mengemudi,-6.3352955247983065,106.84031745548724,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",24.0,min,8.7,km,Jl. Lenteng Agung Raya
2023-02-06_13-46,mengemudi,-6.3352955247983065,106.84031745548724,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",24.0,min,8.7,km,Jl. Moch. Kahfi II
2023-02-06_13-46,mengemudi,-6.3352955247983065,106.84031745548724,hospital,"RSU Aulia, Jl. Jeruk Raya No.15, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12620",24.0,min,8.7,km,Jl. Jeruk Raya
2023-02-06_13-47,mengemudi,-6.131469286546554,106.87397187277108,hospital,"Royal Progress Hospital, Jl. Danau Sunter Utara, RT.6/RW.12, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350",8.0,min,2.1,km,Jl. Indokarya 1
2023-02-06_13-47,mengemudi,-6.131469286546554,106.87397187277108,hospital,"Royal Progress Hospital, Jl. Danau Sunter Utara, RT.6/RW.12, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350",8.0,min,2.1,km,Jl. Metro Kencana Raya
2023-02-06_13-47,mengemudi,-6.131469286546554,106.87397187277108,hospital,"Royal Progress Hospital, Jl. Danau Sunter Utara, RT.6/RW.12, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350",8.0,min,2.1,km,Jl. Danau Sunter Utara
2023-02-06_13-47,mengemudi,-6.131469286546554,106.87397187277108,hospital,"Royal Progress Hospital, Jl. Danau Sunter Utara, RT.6/RW.12, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350",8.0,min,2.1,km,Jl. Metro Sunter Raya
2023-02-06_13-47,mengemudi,-6.131469286546554,106.87397187277108,hospital,"Royal Progress Hospital, Jl. Danau Sunter Utara, RT.6/RW.12, Sunter Agung, Tanjung Priok, North Jakarta City, Jakarta 14350",8.0,min,2.1,km,Jl. Nirwana Barat Raya
2023-02-06_13-47,mengemudi,-6.133150131213476,106.72560227336936,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",13.0,min,4.0,km,Jl. Flamboyan
2023-02-06_13-47,mengemudi,-6.133150131213476,106.72560227336936,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",13.0,min,4.0,km,Jl. Kamal Raya
2023-02-06_13-47,mengemudi,-6.133150131213476,106.72560227336936,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",13.0,min,4.0,km,Jl. Pulo Harapan Indah
2023-02-06_13-47,mengemudi,-6.133150131213476,106.72560227336936,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",13.0,min,4.0,km,Jl. Menceng Raya
2023-02-06_13-47,mengemudi,-6.133150131213476,106.72560227336936,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",13.0,min,4.0,km,Jl. Lingkungan III
2023-02-06_13-47,mengemudi,-6.133150131213476,106.72560227336936,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",13.0,min,4.0,km,Jl. Raya Prepedan
2023-02-06_13-47,mengemudi,-6.133150131213476,106.72560227336936,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",13.0,min,4.0,km,Jl. Satu Maret
